"tweetid","username","created_at","tweet","location","place","classification"
"1285663289998020608","yunos_dimples","2020-07-21 19:49:49+00:00","Isabel. I’m sorry for whatever you went through but that gives you no right to imply someone is homophobic. Not even to joke about. That’s basically false accusation. Just let it be. It’s not funny it never will be. And even if it’s for you a coping mechanism it can be~","She/her",,"positive"
"1285663292204158977","thepolymnie","2020-07-21 19:49:49+00:00","Day 2: Song that reminds me of ReyMir.  ✨?

""I have died everyday, waiting for you
Darling, don't be afraid, I have loved you for a thousand years
I'll love you for a thousand more""

Full video on my channel: https://t.co/DIq89wApUK

#ReyMirLove #EbruŞahin #AkınAkınözü #Hercai https://t.co/zzk7joOkne","9th Cloud",,"positive"
"1285663357270458368","AggiesMinis","2020-07-21 19:50:05+00:00","1:12 scale ice cream with fruits. ?
.
.
.
#miniatures #miniatureicecream #miniaturefruits #dollhousefood #dollhouse #fakefood #tinyworld #miniatureworld #miniaturist #dessert #icecream #summer #coffeeshop #aggiesminiatures https://t.co/ObIPi05QT7","London, England",,"positive"
"1285663360244211712","jaynielea","2020-07-21 19:50:06+00:00","Its time to work together #HIVE ❤
 https://t.co/WUZIOq4Vyk

#hive #hiveisalive #blockchain #powerhousecreatives #life #lifestyle #blog #blogger #writing #expression #thriveonhive #crypto #CryptoNews","Cape Town, South Africa",,"positive"
"1285663371325509632","jamrock","2020-07-21 19:50:08+00:00","to be fair, Tok just wants to spray it around as Liverpool lift the trophy but at his age I would have settled for doing it with a can of coke ?","Un Lun Dun (Below)",,"positive"
"1285663395321188352","CodeWizardsHQ","2020-07-21 19:50:14+00:00","Read our and learn about the impact our instructors have ? 

#covidhomeschool #athomelearning #covid19 #schoolclosures
 #python #smartkids #STEM #review #5starreview https://t.co/DQVJmIvLPw","GLOBAL",,"positive"
"1285663400605908992","AlexTheRatGod","2020-07-21 19:50:15+00:00","Toruu?Oikawas? favorite ?food?is?milk?bread ? His ?personal ? motto ?️ is ✌️ if ✨ your ? gonna ? hit ? it ? hit ? it ? till ? it ❤️ BREAKS? ?

And I live by that","At Blake's place",,"positive"
"1285663413633523712","HackZoneNL","2020-07-21 19:50:18+00:00","The first concert ever performed on an event badge! History was written today ?

We'll just ask the question everybody is thinking: when will you play Sandstorm??",,,"positive"
"1285663425826304000","mustapha_aishah","2020-07-21 19:50:21+00:00","E jo??????..Please Kindky RT and patronize my friend’s hustle...May the Almighty grant all your heart desires ??????❤️❤️","My lane",,"positive"
"1285663446692966401","ridesapt04","2020-07-21 19:50:26+00:00","Streaming something different tonight, going to try and produce a light show to your requested songs. See you tonight from 11pm ? https://t.co/r0BytCS72F","England, United Kingdom",,"positive"
"1285663450908196865","_Masterseye","2020-07-21 19:50:27+00:00","I am missing Womad so much
I would normally be sorting for packing the car to be at Red Gate for 8pm. Heading to our spot by the trees for 8.30. Tent up by 10. 
A gin at 12 because we got there.  Fabulous music all weekend.
The best bands I didn't know from Thursday to Sunday ❤","ask lottie for wishlist ?",,"positive"
"1285663470852153344","AuthorRl","2020-07-21 19:50:32+00:00","Just had the most bizarre conversation with a family member in which I opened their eyes about the existence of #aro #ace and #nonbinary folk.? Didn't realise there's still people who don't know you guys exist. Rest assured friends I see you and ❤ you all.",,,"positive"
"1285663487465787393","Z_Elena_Helena","2020-07-21 19:50:36+00:00","ARMY you know what to do! Let’s remind some people what we’re not only 12-year-olds girls. Retwit with your age❤ #ARMYisnotanagebutastateofmind  #BTSARMY
?#BTS ? https://t.co/ZkPQQAm1Xc","Ukraine ",,"positive"
"1285663503831961600","Lolyeta6","2020-07-21 19:50:40+00:00","?1?Everybody it's a chance for you ❤️ store namshi offeres for you a 10% discount to enjoy your shopping from our famous store don't skip it ??
Hurry to buy now
كود خصم نمشي 
NNN ?
NNN ?
NNN ? https://t.co/Kekl2h01sA",,,"positive"
"1285663512682008577","Official_JAnn","2020-07-21 19:50:42+00:00","Hi everyone
I created a new spotify playlist called Voice &amp; Piano. Do you know a song which would fit in it? ? I would love to hear your suggestions! 
https://t.co/5RlGCSzpKJ",,,"positive"
"1285663599965413376","DoctorFlip","2020-07-21 19:51:03+00:00","? Flip Finds Reveal! ? 

?- $10

?- $10

?- $10

?- $ 125
—————-

❌Paid - $5 

? Profit - $150

(DONT ? on Books)

#Fliplife https://t.co/9NOnrXNR2H","?",,"positive"
"1285663613001367553","simbihat","2020-07-21 19:51:06+00:00","Clean beat and yummy ? 
Follow simbiat.touch on Ig ?
#makeup #bbnlockdown #BigBrotherNaijaLockdown #glam #retweet #likeandfollow #Nengi https://t.co/lGd4C8CtDW","somewhere on earth ",,"positive"
"1285663659495165954","pattyacugna7","2020-07-21 19:51:17+00:00","My favorite place so far in Virginia is The Shenandoah National Park. There are so many trails to walk, and places to visit. 
I also ❤ Winchester, its quiet areas and the nice people I have met so far. 
#unitingourworld
#ambassadorsummercamp https://t.co/odwxRmNSjq","Winchester, VA",,"positive"
"1285663700242911232","naphykadir_","2020-07-21 19:51:27+00:00","You got a fast car
I want a ticket to anywhere
Maybe we make a deal
Maybe together we can get somewhere
Anyplace is better ?",,,"positive"
"1285663725136027649","fftoss","2020-07-21 19:51:33+00:00","I love pumpkin butter 
? ? 
Makes an easy lazy pumpkin pie 
Warm or cool
#summerland #summerfruits #summer #okanagan #jam #jelly #butter #pumpkinbutter #applebutter #yogurt #kelowna https://t.co/MCVCkOmG87",,,"positive"
"1285663743620382725","SpykesHouse","2020-07-21 19:51:37+00:00","Mom visiting #Spyke at the hospital this afternoon ❤ #dog #dogsofinstagram #puppy #dogs #dogstagram #instadog #doglover #puppylove #dogoftheday https://t.co/Pu7rEEt1uw",,,"positive"
"1285663812297818112","Official_JAnn","2020-07-21 19:51:53+00:00","Hi everyone
I created a new #spotifyplaylist called Voice &amp; Piano. Do you know a song which would fit in it? ? I would love to hear your suggestions! 
https://t.co/5RlGCSzpKJ",,,"positive"
"1285663844581466113","themvpla","2020-07-21 19:52:01+00:00","Summer platter for the fam! ❤ ? Beach Please! avail ALL day! Slow braised pork belly over rice (Lu Rou Fan), ?? Taiwanese popcorn chicken (Yan-su-ji), sambal wing, garlic noodle and yuzu-slaw for refreshing palate cleanser. Don't forget to grab cold #beer ?? https://t.co/VwlnquLAhi","Westchester, Los Angeles",,"positive"
"1285663876420456448","Abdullahs_World","2020-07-21 19:52:09+00:00","In the Qur'an, Allah forbids children to (even) speak in front of their parents. ❤
But that old thing.. I tweeted so many times, ""We're not pure Muslim"".","Gujrat , Pakistan","Pakistan","positive"
"1285663898302140416","PeatMacWhisky","2020-07-21 19:52:14+00:00","Supervising Dad up a ladder today. I must have done a good job because I got salmon as payment ? Wonder if he's looking for a full time employee ??? https://t.co/0R7yGdzi4U","Scotland",,"positive"
"1285663923274997760","Robzilla_11","2020-07-21 19:52:20+00:00","I'm done with all this kneeling BULL SH*T! They ALL can GFT! #TakeMasknShoveIt #GoFThemselves #FtheNFL #FBaseball #FBasketball #FEveryone ?
I feel better now! TY! ?","Pennsylvania, USA",,"positive"
"1285663994817261570","1life94","2020-07-21 19:52:37+00:00","What Even -
I can't agree more with this ⬇ 
Discussion with so many people the twitter gang at those times wow 
We used to like come to Twitter after every minute and tweet about oug opinions of that minute so much fun ☺
The good old days ❤
#6YearsOfKYY","Mumbai, India",,"positive"
"1285664014551457793","toomila","2020-07-21 19:52:42+00:00","Night time can seem longer ,than the day when you dream  beautiful  dreams ? Good night , dear friends , sleep well  ??? https://t.co/9ZEj4Iwms2",,,"positive"
"1285664060248412165","janie_can_too","2020-07-21 19:52:53+00:00","Such a bittersweet day...Thanks to the support &amp; ❤ of friends, family, &amp; my professor,  Dr. S. I will be moving on in my career to serve the Ss of SAISD. I can't thank u all enough for ur luv &amp; support, when I reached out.  Gracias! I'm forever grateful to my Cable community. https://t.co/1rpl9247OL",,,"positive"
"1285664061498130432","supergdvibes","2020-07-21 19:52:53+00:00","Sometimes I feel like I’d never find a partner because of anime. Romance animes have taught me what true love looks like so I’m always comparing ?","Fairy land",,"positive"
"1285664066283995136","Megan_M_Glass","2020-07-21 19:52:54+00:00","I remember when my mom told me the news said he passed. I wished it wasn't true. Someone I grew up watching, made millions of people laugh

Happy birthday, Robin. We miss you! ❤ https://t.co/RIoHDyCEhh","Louisville, Ky",,"positive"
"1285664080330620929","gregfinneganfan","2020-07-21 19:52:57+00:00","In a few days the one year anniversary of the day my life changed forever rocks around. I was supposed to start counselling before covid. Today is biting big time! ? Onwards and upwards ❤","United Kingdom",,"positive"
"1285664110332522496","ColHals28","2020-07-21 19:53:05+00:00","It's pretty incredible that there will be an Olympic AND Paralympic museum ❤ and ill know several people who's careers will be celebrated in the Paralympic part!",,,"positive"
"1285664141261385728","DiakanyoTolo","2020-07-21 19:53:12+00:00","I would have loved to see our late mom's face when you drove in with your new car ?  

On behalf of her, I prayed for this day. God did the things. I'm proud of you ❤ https://t.co/RYHNfVqxQT","Afrika Borwa",,"positive"
"1285664195846045696","maryeol_21","2020-07-21 19:53:25+00:00","To all intl exols who talked with SeChan today , i love you all ❤ you're my best fam ❤ you're the bestest , really!❤ Big HUG to each and everyone of you ❤","NNG studio ",,"positive"
"1285664334287446018","ezekielmureithi","2020-07-21 19:53:58+00:00","All Ruto does this days is receive local delegates at Karen, and occasionally preach ?
And receive a salary of over 5m monthly, deducting the 100m loot monthly","Nairobi, Kenya",,"positive"
"1285664392173035521","CHOOMYDESIGNS","2020-07-21 19:54:12+00:00","? YEP DROP IS OUT!?
YEP COCK enamel pin and YEP vinyl sticker pack are now available! All purchases receive a free limited edition YEP holographic sticker! 

☁️✨ Store- https://t.co/R5IofnCAHX https://t.co/291vdukImw","California, USA",,"positive"
"1285664413320654848","ILovePugDog1","2020-07-21 19:54:17+00:00","❤ Looks like The Kid is getting a talking-to from Mr. Bill about chewing on him all the time.
????

? Credit: bumblesnot on Twitter https://t.co/RIDs8tH2Es",,,"positive"
"1285664414885130242","DennisMacy4","2020-07-21 19:54:17+00:00","#inspirational #healthy  Something to ponder...I believe that we try to find perfection in everything, however the truth is, that we need to be true to ourselves and realize that only God is perfect!
#truth #Healing #meditation #Spirituality",,,"positive"
"1285664432643878917","WeAreLegion69","2020-07-21 19:54:21+00:00","ch6f: soon i’ll be cooking for my queen :) spaghetti bologna’s but with pasta instead, feta cheese, cheddar cheese, olives and moyo!

delicious ? https://t.co/GcIdnSsN6g","Interwebs ",,"positive"
"1285664437895036929","MillerPine","2020-07-21 19:54:23+00:00","And, appart from some gloss varnish (which I lack at the moment) on some of the gore and the tongue, he's done ? will probably paint GW's Typhus too as soon as I find it again after I'm done moving. https://t.co/Y7Oimwi7OJ",,,"positive"
"1285664444354367490","ktp_kate","2020-07-21 19:54:24+00:00","Day 2/45 of the #schoolholidays ?
Another day ""making"" Joe #getoutside &amp; #getactive He made the mistake of saying yesterday how he preferred #cycling ? I picked the route &amp; despite the nettles, the puddles &amp; the mud he said he enjoyed it! ?‍♂️?‍♀️ 
#ThisisMe ❤
#MumMode https://t.co/8vRoANdIJw","Wigan, England",,"positive"
"1285664447558815745","rashuwfcafe","2020-07-21 19:54:25+00:00","Milk Shake - Strawberry ? ? #جدة_الأن #كورونا #jeddah #وش_اسم_حبيبك #مشاهير_غسيل_الأموال #بائعه_الشاي_تبوك #راشد_الماجد #عبدالمجيد_عبدالله #الملك_سلمان 
#جده https://t.co/NJL9gseH2E","Jeddah",,"positive"
"1285664476277112832","goodgamekuri","2020-07-21 19:54:32+00:00","30 min treadmill workout today. I feel AMAZING ❤ so many good feels. Can I just say you are all the best and I love you! LET'S CONQUER THE WORLDDDD

(Will probably not be able to walk tomorrow....totally worth it.) https://t.co/15XnYE11vK",,,"positive"
"1285664508921421825","gaypatroI","2020-07-21 19:54:40+00:00","men r rlly out here like im 100% straight i even have a wife but also if this male celebrity/character was like hey do you wanna fuck? i would say yes. no hesitation. like king i dont think ur 100% straight ❤","━ him . 19 . mlm",,"positive"
"1285664567197151233","KirosAuld","2020-07-21 19:54:53+00:00","I guess I find myself wondering what #NativeTwitter is even for:

If it’s OK to harass Native Woman Politicians and their families in their homes...

If it’s OK to White-Dogpile BIPOC...

If it’s OK to go “Lying 911 Karen” on Twitter at BIPOC...

WHEN WHITE PROGRESSIVES DO IT.","Susquehannock Treaty Lands, MD",,"positive"
"1285664595068289024","Hukkanaama","2020-07-21 19:55:00+00:00","Tagged! 5 facts yo

? If I wasn't an artist, I'd be a florist or a meteorologist.
? Most skulls in my collection are sheep and goats.
⌚ I still use a wrist watch.
? Soup isn't food.
? We had so much art in primary school it made me lose all interest in it until high school.","Finland",,"positive"
